Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b2029	gnd	CDS	21044	0.9	1.79e-02	5.51e-03	0.33	2.78
b2630	rnlA	CDS	2311	0.9	9.17e-08	4.46e-09	0.15	5.87
b3039	ygiD	CDS	91	0.9	9.09e-03	2.43e-03	0.3	3.03
b0857	potI	CDS	147	0.89	1.23e-01	5.81e-02	0.47	1.9
b1478	adhP	CDS	1418	0.89	2.53e-01	1.44e-01	0.61	1.46
b1872	torZ	CDS	94	0.89	2.76e-02	9.29e-03	0.34	2.6
b3068	mug	CDS	567	0.89	2.45e-02	8.03e-03	0.33	2.65
b0047	kefC	CDS	486	0.88	3.79e-03	8.72e-04	0.26	3.33
b1024	pgaA	CDS	242	0.88	1.27e-01	6.06e-02	0.47	1.88
b1156	tfaE	CDS	15	0.88	3.35e-01	2.08e-01	0.7	1.26
b1484	ddpD	CDS	76	0.88	2.39e-01	1.33e-01	0.59	1.5
b1592	clcB	CDS	182	0.88	1.04e-03	1.93e-04	0.23	3.73
b2085	yegR	CDS	17	0.88	3.35e-01	2.07e-01	0.7	1.26
b0652	gltL	CDS	725	0.87	5.96e-02	2.39e-02	0.38	2.26
b1516	lsrB	CDS	44	0.87	2.14e-01	1.15e-01	0.55	1.57
b1650	nemA	CDS	655	0.87	9.70e-05	1.19e-05	0.2	4.38
b1694	ydiF	CDS	17	0.87	3.23e-01	1.98e-01	0.68	1.29
b1752	ydjZ	CDS	50	0.87	6.47e-02	2.65e-02	0.39	2.22
b2051	gmm	CDS	7	0.87	5.44e-01	4.01e-01	1.03	0.84
b4051	qorA	CDS	572	0.87	7.74e-03	2.02e-03	0.28	3.09
b4452	gadY	ncRNA	40	0.87	3.72e-01	2.40e-01	0.74	1.18
b0403	malZ	CDS	358	0.86	1.67e-03	3.39e-04	0.24	3.58
b0653	gltK	CDS	475	0.86	7.70e-02	3.28e-02	0.4	2.13
b1206	dauA	CDS	983	0.86	6.96e-03	1.78e-03	0.27	3.12
b1377	ompN	CDS	12	0.86	3.42e-01	2.14e-01	0.69	1.24
b1474	fdnG	CDS	3142	0.86	1.73e-01	8.90e-02	0.5	1.7
b1740	nadE	CDS	1939	0.86	4.21e-05	4.57e-06	0.19	4.58
b2759	casB	CDS	26	0.86	1.00e-01	4.54e-02	0.43	2
b4327	hypT	CDS	465	0.86	2.29e-06	1.63e-07	0.16	5.24
b4363	yjjB	CDS	64	0.86	7.85e-02	3.36e-02	0.41	2.13
b0151	fhuC	CDS	1205	0.85	3.60e-01	2.29e-01	0.71	1.2
b1113	ldtC	CDS	338	0.85	1.38e-01	6.71e-02	0.46	1.83
b1120	cobB	CDS	1177	0.85	9.81e-04	1.80e-04	0.23	3.75
b1551	ynfN	CDS	37	0.85	8.52e-01	7.76e-01	3	0.29
b1574	dicF	ncRNA	13	0.85	4.47e-01	3.05e-01	0.83	1.03
b2289	lrhA	CDS	1267	0.85	7.55e-02	3.20e-02	0.4	2.14
b2467	nudK	CDS	432	0.85	3.50e-03	7.89e-04	0.25	3.36
b1128	roxA	CDS	2859	0.84	2.13e-06	1.51e-07	0.16	5.25
b1191	cvrA	CDS	1001	0.84	8.27e-03	2.18e-03	0.28	3.06
b1386	tynA	CDS	43	0.84	1.84e-01	9.60e-02	0.5	1.66
b1663	mdtK	CDS	1039	0.84	2.58e-08	1.04e-09	0.14	6.1
b1741	cho	CDS	312	0.84	5.13e-02	2.00e-02	0.36	2.33
b2627	abpB	CDS	800	0.84	1.00e-02	2.73e-03	0.28	3
b2776	ygcE	CDS	40	0.84	1.63e-01	8.26e-02	0.49	1.74
b3653	gltS	CDS	1054	0.84	2.75e-02	9.27e-03	0.32	2.6
b3713	yieF	CDS	773	0.84	2.80e-02	9.50e-03	0.32	2.59
b3826	yigL	CDS	969	0.84	3.63e-04	5.32e-05	0.21	4.04
b0035	caiE	CDS	34	0.83	1.98e-01	1.05e-01	0.51	1.62
b0561	tfaD	CDS	11	0.83	3.54e-01	2.24e-01	0.68	1.22
b0596	entA	CDS	2228	0.83	6.38e-01	4.99e-01	1.22	0.68
b0709	dtpD	CDS	203	0.83	2.94e-02	1.01e-02	0.32	2.57
b1485	ddpC	CDS	65	0.83	2.67e-01	1.55e-01	0.58	1.42
b1838	pphA	CDS	97	0.83	5.20e-01	3.77e-01	0.94	0.88
b2016	yeeZ	CDS	1658	0.83	1.24e-05	1.10e-06	0.17	4.87
b2072	pphC	CDS	22	0.83	1.88e-01	9.87e-02	0.51	1.65
b2367	emrY	CDS	40	0.83	1.38e-01	6.73e-02	0.45	1.83
b3519	treF	CDS	304	0.83	1.11e-01	5.11e-02	0.43	1.95
b0115	aceF	CDS	29156	0.82	1.35e-01	6.54e-02	0.45	1.84
b0732	mngB	CDS	244	0.82	4.06e-03	9.47e-04	0.25	3.31
b0862	artQ	CDS	915	0.82	3.78e-02	1.37e-02	0.33	2.46
b0941	elfG	CDS	96	0.82	8.10e-03	2.13e-03	0.27	3.07
b0957	ompA	CDS	128110	0.82	1.94e-02	6.07e-03	0.3	2.74
b1048	opgG	CDS	4766	0.82	3.66e-02	1.32e-02	0.33	2.48
b1646	sodC	CDS	386	0.82	1.08e-04	1.35e-05	0.19	4.35
b2687	luxS	CDS	4136	0.82	1.80e-02	5.57e-03	0.3	2.77
b4110	yjcZ	CDS	70	0.82	8.96e-02	3.95e-02	0.4	2.06
b0565	ompT	CDS	19682	0.81	1.37e-02	4.00e-03	0.28	2.88
b0779	uvrB	CDS	2062	0.81	4.59e-03	1.10e-03	0.25	3.26
b1035	ycdY	CDS	1379	0.81	2.38e-04	3.31e-05	0.2	4.15
b1058	yceO	CDS	11	0.81	4.59e-01	3.18e-01	0.81	1
b1834	yebT	CDS	1343	0.81	9.58e-04	1.75e-04	0.21	3.75
b1999	yeeP	pseudo	50	0.81	1.45e-01	7.13e-02	0.45	1.8
b2449	yffR	CDS	90	0.81	1.11e-01	5.13e-02	0.42	1.95
b2671	ygaC	CDS	91	0.81	3.00e-01	1.80e-01	0.6	1.34
b2942	metK	CDS	5642	0.81	3.38e-01	2.10e-01	0.65	1.25
b3157	yhbT	CDS	1617	0.81	8.38e-03	2.22e-03	0.27	3.06
b3642	pyrE	CDS	214	0.81	9.62e-02	4.31e-02	0.4	2.02
b4377	yjjU	CDS	375	0.81	2.49e-01	1.42e-01	0.55	1.47
b3468	yhhN	CDS	485	0.8	3.91e-03	9.05e-04	0.24	3.32
b3675	yidG	CDS	67	0.8	6.11e-02	2.46e-02	0.36	2.25
b4093	phnO	CDS	112	0.8	3.02e-02	1.04e-02	0.31	2.56
b4254	argI	CDS	268	0.8	2.48e-01	1.41e-01	0.54	1.47
b1183	umuD	CDS	130	0.79	2.01e-01	1.07e-01	0.49	1.61
b1913	uvrC	CDS	3897	0.79	2.75e-07	1.50e-08	0.14	5.66
b2390	ypeC	CDS	61	0.79	1.22e-01	5.75e-02	0.42	1.9
b3823	rhtC	CDS	862	0.79	4.08e-02	1.51e-02	0.32	2.43
b0036	caiD	CDS	44	0.78	1.09e-01	4.99e-02	0.4	1.96
b0419	yajO	CDS	943	0.78	1.21e-02	3.42e-03	0.27	2.93
b0925	ldtD	CDS	1477	0.78	3.98e-03	9.25e-04	0.24	3.31
b1268	yciQ	CDS	434	0.78	1.66e-02	5.03e-03	0.28	2.8
b1429	tehA	CDS	270	0.78	5.01e-04	8.00e-05	0.2	3.94
b1982	amn	CDS	1420	0.78	3.75e-02	1.36e-02	0.32	2.47
b2468	aegA	CDS	175	0.78	4.57e-02	1.73e-02	0.33	2.38
b3715	yieH	CDS	326	0.78	3.05e-03	6.80e-04	0.23	3.4
b4661	yfcU	pseudo	131	0.78	1.20e-01	5.63e-02	0.41	1.91
b0597	entH	CDS	1308	0.77	6.53e-01	5.16e-01	1.18	0.65
b1251	yciI	CDS	941	0.77	1.52e-01	7.51e-02	0.43	1.78
b1695	ydiO	CDS	23	0.77	3.23e-01	1.98e-01	0.6	1.29
b1956	dgcQ	CDS	493	0.77	1.03e-01	4.70e-02	0.39	1.99
b2032	wbbK	CDS	2850	0.77	3.54e-03	7.99e-04	0.23	3.35
b4058	uvrA	CDS	2617	0.77	1.61e-02	4.87e-03	0.27	2.82
b4263	yjgR	CDS	473	0.77	4.07e-02	1.51e-02	0.32	2.43
b4675	yoaJ	CDS	73	0.77	1.71e-01	8.76e-02	0.45	1.71
b0110	ampD	CDS	252	0.76	1.77e-03	3.63e-04	0.21	3.57
b1107	nagZ	CDS	1311	0.76	2.96e-03	6.53e-04	0.22	3.41
b1235	rssB	CDS	1146	0.76	8.81e-02	3.86e-02	0.37	2.07
b1547	ydfN	CDS	17	0.76	3.44e-01	2.16e-01	0.62	1.24
b2036	glf	CDS	4474	0.76	1.29e-03	2.47e-04	0.21	3.66
b2244	rpnE	CDS	101	0.76	1.02e-01	4.65e-02	0.38	1.99
b2979	glcD	CDS	132	0.76	3.53e-01	2.23e-01	0.62	1.22
b3156	yhbS	CDS	1226	0.76	9.66e-03	2.60e-03	0.25	3.01
b3262	yhdJ	CDS	115	0.76	2.27e-02	7.26e-03	0.28	2.68
b3573	ysaA	CDS	188	0.76	7.19e-04	1.24e-04	0.2	3.84
b4279	yjhB	CDS	116	0.76	1.09e-01	5.00e-02	0.39	1.96
b0933	ssuB	CDS	66	0.75	2.19e-01	1.19e-01	0.48	1.56
b1234	rssA	CDS	1220	0.75	7.27e-02	3.04e-02	0.35	2.16
b1540	ydfH	CDS	1340	0.75	4.27e-09	1.35e-10	0.12	6.42
b2330	prmB	CDS	2248	0.75	1.92e-02	5.99e-03	0.27	2.75
b3543	dppB	CDS	303	0.75	2.92e-01	1.74e-01	0.55	1.36
b4449	sraG	ncRNA	25	0.75	3.89e-01	2.55e-01	0.66	1.14
b4595	yciY	CDS	113	0.75	3.72e-01	2.40e-01	0.64	1.17
b0824	ybiY	CDS	5	0.74	6.02e-01	4.62e-01	1.01	0.74
b1651	gloA	CDS	1766	0.74	1.51e-02	4.51e-03	0.26	2.84
b2002	yeeS	CDS	20	0.74	3.63e-01	2.32e-01	0.62	1.2
b2269	elaD	CDS	35	0.74	3.43e-01	2.15e-01	0.6	1.24
b0077	ilvI	CDS	1033	0.73	2.42e-01	1.36e-01	0.49	1.49
b0866	ybjQ	CDS	469	0.73	5.60e-03	1.39e-03	0.23	3.2
b1409	ynbB	CDS	5	0.73	6.40e-01	5.01e-01	1.09	0.67
b1473	yddG	CDS	226	0.73	1.64e-01	8.32e-02	0.42	1.73
b1598	ydgD	CDS	783	0.73	4.87e-01	3.46e-01	0.78	0.94
b1705	ydiE	CDS	271	0.73	4.39e-01	2.98e-01	0.7	1.04
b2038	rfbC	CDS	1989	0.73	9.37e-03	2.52e-03	0.24	3.02
b2294	yfbU	CDS	1100	0.73	9.85e-03	2.67e-03	0.24	3
b2717	hycI	CDS	274	0.73	9.57e-02	4.27e-02	0.36	2.03
b0049	apaH	CDS	906	0.72	1.11e-02	3.10e-03	0.24	2.96
b0908	aroA	CDS	2483	0.72	1.67e-01	8.52e-02	0.42	1.72
b1597	asr	CDS	2970	0.72	7.54e-01	6.42e-01	1.54	0.46
b1978	yeeJ	CDS	466	0.72	4.81e-03	1.16e-03	0.22	3.25
b2007	yeeX	CDS	5118	0.72	1.14e-01	5.28e-02	0.37	1.94
b2035	wbbH	CDS	2380	0.72	8.15e-04	1.44e-04	0.19	3.8
b2260	menE	CDS	1595	0.72	9.29e-03	2.49e-03	0.24	3.02
b2503	pdeF	CDS	92	0.72	8.74e-02	3.82e-02	0.35	2.07
b0039	caiA	CDS	232	0.71	1.39e-02	4.08e-03	0.25	2.87
b0163	yaeH	CDS	811	0.71	2.30e-03	4.88e-04	0.2	3.49
b0509	glxR	CDS	15	0.71	3.89e-01	2.54e-01	0.63	1.14
b0867	amiD	CDS	731	0.71	1.70e-05	1.59e-06	0.15	4.8
b1358	ydaT	CDS	18	0.71	3.89e-01	2.55e-01	0.62	1.14
b1816	yoaE	CDS	1315	0.71	6.19e-03	1.56e-03	0.22	3.16
b2039	rfbA	CDS	3676	0.71	7.11e-03	1.82e-03	0.23	3.12
b3955	eptC	CDS	2320	0.71	1.95e-01	1.03e-01	0.44	1.63
b4293	fecI	CDS	1580	0.71	4.03e-01	2.67e-01	0.64	1.11
b0078	ilvH	CDS	345	0.7	3.48e-01	2.19e-01	0.57	1.23
b0861	artM	CDS	1153	0.7	2.57e-02	8.50e-03	0.26	2.63
b0970	yccA	CDS	5634	0.7	1.03e-01	4.66e-02	0.35	1.99
b1087	yceF	CDS	681	0.7	4.96e-02	1.91e-02	0.3	2.34
b1106	thiK	CDS	759	0.7	1.53e-03	3.05e-04	0.19	3.61
b1140	intE	CDS	362	0.7	1.38e-02	4.06e-03	0.24	2.87
b1563	relE	CDS	575	0.7	2.13e-02	6.74e-03	0.26	2.71
b1813	nudL	CDS	349	0.7	3.46e-02	1.23e-02	0.28	2.5
b1879	flhA	CDS	225	0.7	4.15e-03	9.75e-04	0.21	3.3
b2293	hxpA	CDS	1464	0.7	5.60e-03	1.39e-03	0.22	3.2
b3106	yhaK	CDS	51	0.7	1.43e-01	7.01e-02	0.38	1.81
b3474	yhhT	CDS	181	0.7	1.69e-01	8.62e-02	0.41	1.72
b4280	yjhC	CDS	297	0.7	4.19e-03	9.84e-04	0.21	3.3
b0134	panB	CDS	2286	0.69	6.51e-02	2.67e-02	0.31	2.22
b1350	recE	CDS	55	0.69	3.62e-01	2.31e-01	0.58	1.2
b2017	yefM	CDS	200	0.69	1.12e-01	5.19e-02	0.35	1.94
b2754	cas2	CDS	48	0.69	1.23e-01	5.84e-02	0.37	1.89
b3716	cbrB	CDS	110	0.69	3.47e-02	1.23e-02	0.28	2.5
b0197	metQ	CDS	2789	0.68	5.96e-02	2.39e-02	0.3	2.26
b0506	allR	CDS	1799	0.68	2.47e-02	8.08e-03	0.26	2.65
b0662	ubiF	CDS	858	0.68	1.42e-02	4.19e-03	0.24	2.86
b1072	flgA	CDS	184	0.68	3.11e-01	1.89e-01	0.52	1.31
b1360	ydaV	CDS	24	0.68	5.46e-01	4.03e-01	0.81	0.84
b1676	pykF	CDS	15640	0.68	2.67e-01	1.55e-01	0.48	1.42
b1848	yebG	CDS	883	0.68	3.61e-02	1.29e-02	0.27	2.49
b2377	yfdY	CDS	276	0.68	4.07e-02	1.51e-02	0.28	2.43
b2474	tmcA	CDS	1542	0.68	7.74e-03	2.02e-03	0.22	3.09
b2485	hyfE	CDS	5	0.68	7.04e-01	5.77e-01	1.21	0.56
b2631	rnlB	CDS	1087	0.68	1.04e-01	4.73e-02	0.34	1.98
b3152	yraR	CDS	133	0.68	7.90e-02	3.39e-02	0.32	2.12
b3164	pnp	CDS	27709	0.68	1.19e-02	3.36e-03	0.23	2.93
b3542	dppC	CDS	291	0.68	3.35e-01	2.07e-01	0.54	1.26
b0019	nhaA	CDS	1774	0.67	6.33e-04	1.06e-04	0.17	3.88
b0020	nhaR	CDS	749	0.67	4.59e-03	1.10e-03	0.21	3.26
b0152	fhuD	CDS	723	0.67	5.19e-01	3.76e-01	0.75	0.88
b1304	pspA	CDS	612	0.67	2.02e-01	1.08e-01	0.42	1.61
b1448	mnaT	CDS	310	0.67	6.26e-02	2.54e-02	0.3	2.24
b1701	fadK	CDS	29	0.67	3.39e-01	2.11e-01	0.54	1.25
b1712	ihfA	CDS	9374	0.67	2.02e-07	1.06e-08	0.12	5.72
b1846	yebE	CDS	205	0.67	2.02e-01	1.08e-01	0.42	1.61
b2033	wbbJ	CDS	1926	0.67	2.21e-02	7.03e-03	0.25	2.7
b2071	yegJ	CDS	18	0.67	4.09e-01	2.72e-01	0.61	1.1
b2179	yejE	CDS	251	0.67	1.37e-01	6.68e-02	0.37	1.83
b2329	aroC	CDS	2336	0.67	3.50e-03	7.91e-04	0.2	3.36
b2679	proX	CDS	808	0.67	4.12e-01	2.74e-01	0.61	1.09
b3902	rhaD	CDS	11	0.67	5.38e-01	3.96e-01	0.79	0.85
b4241	treR	CDS	245	0.67	5.60e-02	2.21e-02	0.29	2.29
b4753	yqfH	CDS	1	0.67	9.07e-01	8.52e-01	3.62	0.19
b1306	pspC	CDS	124	0.66	3.66e-02	1.32e-02	0.27	2.48
b1349	recT	CDS	50	0.66	1.71e-01	8.78e-02	0.39	1.71
b2027	wzzB	CDS	7080	0.66	1.23e-02	3.50e-03	0.23	2.92
b2307	hisM	CDS	206	0.66	1.04e-01	4.75e-02	0.33	1.98
b2437	eutR	CDS	114	0.66	6.21e-02	2.52e-02	0.3	2.24
b2523	pepB	CDS	1828	0.66	4.75e-02	1.82e-02	0.28	2.36
b2638	yfjU	CDS	29	0.66	2.79e-01	1.64e-01	0.48	1.39
b4046	zur	CDS	724	0.66	1.41e-04	1.83e-05	0.15	4.28
b4460	araH	CDS	74	0.66	7.28e-02	3.06e-02	0.31	2.16
b4467	glcF	CDS	161	0.66	1.87e-01	9.84e-02	0.4	1.65
b0074	leuA	CDS	1384	0.65	3.41e-01	2.13e-01	0.52	1.25
b0231	dinB	CDS	231	0.65	1.66e-02	5.03e-03	0.23	2.81
b0474	adk	CDS	10383	0.65	5.05e-02	1.96e-02	0.28	2.33
b1114	mfd	CDS	3112	0.65	1.38e-02	4.03e-03	0.23	2.88
b1576	ydfD	CDS	5	0.65	6.99e-01	5.71e-01	1.14	0.57
b1698	ydiR	CDS	32	0.65	2.86e-01	1.70e-01	0.48	1.37
b2261	menC	CDS	2084	0.65	8.12e-02	3.50e-02	0.31	2.11
b4231	yjfF	CDS	71	0.65	1.47e-01	7.23e-02	0.36	1.8
b4396	rob	CDS	3014	0.65	2.98e-04	4.28e-05	0.16	4.09
b4618	tisB	CDS	728	0.65	9.71e-02	4.36e-02	0.32	2.02
b0007	yaaJ	CDS	255	0.64	3.18e-02	1.11e-02	0.25	2.54
b0038	caiB	CDS	169	0.64	1.33e-02	3.84e-03	0.22	2.89
b0212	gloB	CDS	480	0.64	9.81e-04	1.80e-04	0.17	3.75
b1152	jayE	pseudo	35	0.64	4.19e-01	2.81e-01	0.59	1.08
b1295	ymjA	CDS	186	0.64	8.65e-02	3.78e-02	0.31	2.08
b1305	pspB	CDS	81	0.64	1.40e-01	6.84e-02	0.35	1.82
b1972	msrQ	CDS	90	0.64	2.29e-01	1.26e-01	0.42	1.53
b2113	mrp	CDS	3495	0.64	1.26e-03	2.40e-04	0.17	3.67
b2120	yehM	CDS	36	0.64	3.28e-01	2.02e-01	0.5	1.28
b2295	yfbV	CDS	853	0.64	9.81e-03	2.65e-03	0.21	3.01
b2620	smpB	CDS	2154	0.64	3.46e-02	1.23e-02	0.26	2.5
b3525	pdeH	CDS	34	0.64	2.46e-01	1.39e-01	0.44	1.48
b3697	yidA	CDS	1474	0.64	2.57e-02	8.51e-03	0.24	2.63
b4355	tsr	CDS	207	0.64	8.35e-02	3.62e-02	0.31	2.1
b4437	sibB	ncRNA	17	0.64	4.73e-01	3.32e-01	0.66	0.97
b0189	rof	CDS	809	0.63	5.54e-03	1.37e-03	0.2	3.2
b1413	hrpA	CDS	2945	0.63	1.74e-05	1.64e-06	0.13	4.79
b1559	ydfT	CDS	40	0.63	3.89e-01	2.54e-01	0.55	1.14
b1733	chbG	CDS	224	0.63	2.91e-03	6.37e-04	0.18	3.42
b1760	ynjH	CDS	34	0.63	1.73e-01	8.88e-02	0.37	1.7
b2501	ppk	CDS	2056	0.63	2.05e-02	6.45e-03	0.23	2.72
b2522	sseB	CDS	941	0.63	4.75e-02	1.82e-02	0.27	2.36
b2739	ygbM	CDS	33	0.63	2.33e-01	1.28e-01	0.42	1.52
b4190	yjfP	CDS	158	0.63	4.06e-03	9.46e-04	0.19	3.31
b4331	kptA	CDS	100	0.63	1.39e-01	6.77e-02	0.35	1.83
b4553	ysaB	CDS	40	0.63	5.35e-01	3.92e-01	0.73	0.86
b0601	ybdM	CDS	50	0.62	2.57e-01	1.47e-01	0.43	1.45
b0770	ybhI	CDS	16	0.62	5.59e-01	4.16e-01	0.76	0.81
b0854	potF	CDS	516	0.62	4.43e-01	3.02e-01	0.6	1.03
b1278	pgpB	CDS	517	0.62	5.72e-03	1.43e-03	0.19	3.19
b1562	hokD	CDS	465	0.62	8.81e-02	3.86e-02	0.3	2.07
b1755	ynjC	CDS	150	0.62	8.57e-02	3.73e-02	0.3	2.08
b1772	ydjH	CDS	32	0.62	3.35e-01	2.07e-01	0.49	1.26
b1850	eda	CDS	3192	0.62	2.07e-01	1.11e-01	0.39	1.59
b2068	alkA	CDS	143	0.62	1.28e-01	6.12e-02	0.33	1.87
b2226	yfaQ	CDS	39	0.62	4.09e-01	2.72e-01	0.56	1.1
b2328	mepA	CDS	1019	0.62	2.37e-02	7.69e-03	0.23	2.67
b0246	yafW	CDS	1	0.61	8.63e-01	7.91e-01	2.29	0.26
b0258	ykfC	CDS	241	0.61	1.76e-01	9.07e-02	0.36	1.69
b0600	ybdL	CDS	152	0.61	1.42e-01	6.97e-02	0.33	1.81
b0825	fsaA	CDS	73	0.61	3.51e-01	2.22e-01	0.5	1.22
b1071	flgM	CDS	111	0.61	1.19e-01	5.60e-02	0.32	1.91
b1564	relB	CDS	222	0.61	1.55e-01	7.69e-02	0.34	1.77
b1640	anmK	CDS	362	0.61	4.05e-02	1.50e-02	0.25	2.43
b1781	yeaE	CDS	403	0.61	5.79e-02	2.31e-02	0.27	2.27
b2238	yfaH	pseudo	5	0.61	7.73e-01	6.68e-01	1.42	0.43
b2586	yfiM	CDS	153	0.61	8.01e-02	3.45e-02	0.29	2.11
b2646	ypjF	CDS	10	0.61	6.52e-01	5.14e-01	0.93	0.65
b2685	emrA	CDS	1003	0.61	2.45e-02	8.01e-03	0.23	2.65
b3331	gspJ	CDS	7	0.61	6.99e-01	5.71e-01	1.07	0.57
b3827	bioP	CDS	695	0.61	3.17e-02	1.10e-02	0.24	2.54
b4255	rraB	CDS	5227	0.61	2.00e-02	6.29e-03	0.22	2.73
b4310	nanM	CDS	131	0.61	7.91e-02	3.40e-02	0.29	2.12
b4561	insM	pseudo	16	0.61	5.28e-01	3.85e-01	0.7	0.87
b0394	mak	CDS	347	0.6	1.29e-02	3.73e-03	0.21	2.9
b0767	pgl	CDS	2021	0.6	9.53e-05	1.17e-05	0.14	4.38
b1938	fliF	CDS	375	0.6	2.49e-01	1.41e-01	0.41	1.47
b2078	baeS	CDS	117	0.6	1.13e-01	5.25e-02	0.31	1.94
b2741	rpoS	CDS	6843	0.6	1.62e-01	8.15e-02	0.35	1.74
b2756	casE	CDS	68	0.6	1.09e-01	5.00e-02	0.31	1.96
b3120	yhaB	CDS	4	0.6	7.85e-01	6.85e-01	1.47	0.41
b3808	yzcX	CDS	92	0.6	4.92e-01	3.51e-01	0.64	0.93
b0046	kefF	CDS	103	0.59	7.07e-02	2.95e-02	0.27	2.18
b0133	panC	CDS	3292	0.59	5.48e-02	2.16e-02	0.26	2.3
b0239	frsA	CDS	1201	0.59	4.52e-03	1.08e-03	0.18	3.27
b0717	ybgP	CDS	11	0.59	4.61e-01	3.19e-01	0.59	1
b1105	lpoB	CDS	1310	0.59	2.34e-03	4.98e-04	0.17	3.48
b1208	ispE	CDS	2442	0.59	1.95e-01	1.03e-01	0.36	1.63
b1521	uxaB	CDS	138	0.59	4.40e-02	1.65e-02	0.25	2.4
b2052	fcl	CDS	12	0.59	6.67e-01	5.31e-01	0.95	0.63
b2867	xdhB	CDS	27	0.59	4.39e-01	2.98e-01	0.56	1.04
b2921	ygfI	CDS	99	0.59	2.08e-01	1.11e-01	0.37	1.59
b3585	yiaU	CDS	165	0.59	1.15e-01	5.35e-02	0.31	1.93
b0622	pagP	CDS	73	0.58	1.90e-01	1.00e-01	0.35	1.64
b0795	ybhG	CDS	289	0.58	2.45e-02	8.02e-03	0.22	2.65
b0962	helD	CDS	1378	0.58	1.66e-02	5.03e-03	0.21	2.81
b1412	azoR	CDS	386	0.58	1.36e-01	6.57e-02	0.32	1.84
b1419	ydcA	CDS	318	0.58	5.43e-03	1.34e-03	0.18	3.21
b2182	bcr	CDS	1942	0.58	2.39e-02	7.77e-03	0.22	2.66
b2309	hisJ	CDS	1380	0.58	6.88e-04	1.17e-04	0.15	3.85
b3009	yghB	CDS	763	0.58	3.84e-02	1.40e-02	0.24	2.46
b3660	yicL	CDS	477	0.58	4.68e-02	1.79e-02	0.25	2.37
b0599	hcxA	CDS	246	0.57	2.03e-01	1.08e-01	0.35	1.61
b0881	clpS	CDS	581	0.57	1.24e-01	5.88e-02	0.3	1.89
b0944	ycbF	CDS	67	0.57	2.65e-01	1.54e-01	0.4	1.43
b0987	gfcA	CDS	183	0.57	4.56e-01	3.15e-01	0.56	1.01
b1658	purR	CDS	3743	0.57	1.85e-02	5.75e-03	0.21	2.76
b1696	ydiP	CDS	69	0.57	1.80e-01	9.35e-02	0.34	1.68
b2101	yegW	CDS	350	0.57	4.72e-04	7.39e-05	0.14	3.96
b2384	ypdE	CDS	10	0.57	5.95e-01	4.54e-01	0.76	0.75
b2407	xapA	CDS	11	0.57	6.37e-01	4.98e-01	0.85	0.68
b2771	ygcS	CDS	22	0.57	3.43e-01	2.14e-01	0.46	1.24
b3291	mscL	CDS	1331	0.57	1.32e-03	2.54e-04	0.16	3.66
b3953	frwD	CDS	22	0.57	5.06e-01	3.64e-01	0.63	0.91
b4442	micA	ncRNA	4	0.57	7.56e-01	6.45e-01	1.24	0.46
b0013	yaaI	CDS	6	0.56	7.44e-01	6.26e-01	1.15	0.49
b0290	ecpD	CDS	92	0.56	7.92e-02	3.40e-02	0.26	2.12
b1761	gdhA	CDS	2842	0.56	1.67e-01	8.49e-02	0.32	1.72
b2215	ompC	CDS	124306	0.56	1.15e-01	5.35e-02	0.29	1.93
b2241	glpA	CDS	232	0.56	3.77e-01	2.45e-01	0.48	1.16
b2258	arnF	CDS	24	0.56	5.77e-01	4.35e-01	0.72	0.78
b2493	yfgO	CDS	748	0.56	3.75e-02	1.36e-02	0.23	2.47
b2563	acpS	CDS	444	0.56	1.11e-01	5.13e-02	0.29	1.95
b3162	deaD	CDS	17333	0.56	1.38e-01	6.72e-02	0.31	1.83
b3328	gspG	CDS	6	0.56	6.16e-01	4.76e-01	0.79	0.71
b3952	pflC	CDS	33	0.56	3.40e-01	2.12e-01	0.45	1.25
b4029	yjbH	CDS	120	0.56	2.06e-01	1.10e-01	0.35	1.6
b4124	dcuR	CDS	396	0.56	4.09e-02	1.52e-02	0.23	2.43
b4431	rprA	ncRNA	7	0.56	6.60e-01	5.24e-01	0.88	0.64
b4529	ydbJ	CDS	513	0.56	2.15e-01	1.16e-01	0.35	1.57
b0559	ybcW	CDS	36	0.55	5.08e-01	3.66e-01	0.61	0.9
b0714	nei	CDS	500	0.55	1.00e-01	4.52e-02	0.27	2
b0932	pepN	CDS	3471	0.55	1.34e-02	3.89e-03	0.19	2.89
b1040	csgD	CDS	230	0.55	4.96e-01	3.56e-01	0.6	0.92
b1133	mnmA	CDS	4568	0.55	1.14e-02	3.19e-03	0.19	2.95
b1382	ynbE	CDS	87	0.55	6.66e-02	2.75e-02	0.25	2.2
b1424	opgD	CDS	1240	0.55	2.56e-02	8.45e-03	0.21	2.63
b1440	ydcS	CDS	413	0.55	4.96e-01	3.56e-01	0.59	0.92
b1860	ruvB	CDS	855	0.55	4.70e-03	1.13e-03	0.17	3.26
b1960	vsr	CDS	231	0.55	8.70e-02	3.80e-02	0.26	2.07
b0741	pal	CDS	15496	0.54	6.04e-02	2.43e-02	0.24	2.25
b1067	yceH	CDS	574	0.54	9.20e-02	4.08e-02	0.26	2.05
b1435	rlhA	CDS	1627	0.54	2.99e-01	1.79e-01	0.4	1.34
b1719	thrS	CDS	24771	0.54	5.22e-05	5.84e-06	0.12	4.53
