Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b1385	feaB	CDS	236	1.06	4.85e-03	1.56e-03	0.34	3.16
b1427	rimL	CDS	289	1.06	5.22e-04	1.24e-04	0.28	3.84
b1694	ydiF	CDS	17	1.06	1.30e-01	7.25e-02	0.59	1.8
b3414	nfuA	CDS	3080	1.06	2.08e-02	8.26e-03	0.4	2.64
b3429	glgA	CDS	2356	1.06	3.18e-02	1.36e-02	0.43	2.47
b3771	ilvD	CDS	672	1.06	1.25e-05	1.96e-06	0.22	4.76
b3882	yihU	CDS	8	1.06	1.93e-01	1.16e-01	0.68	1.57
b4248	yjgH	CDS	92	1.06	4.42e-02	1.99e-02	0.46	2.33
b0507	gcl	CDS	54	1.05	1.72e-02	6.63e-03	0.39	2.71
b1174	minE	CDS	1458	1.05	4.51e-05	7.95e-06	0.23	4.47
b1270	btuR	CDS	274	1.05	6.75e-05	1.25e-05	0.24	4.37
b1360	ydaV	CDS	24	1.05	2.13e-01	1.30e-01	0.7	1.51
b1538	dcp	CDS	1465	1.05	2.18e-02	8.72e-03	0.4	2.62
b1776	ydjL	CDS	34	1.05	1.21e-01	6.57e-02	0.57	1.84
b1805	fadD	CDS	1002	1.05	1.25e-05	1.97e-06	0.22	4.76
b2164	psuT	CDS	97	1.05	7.60e-03	2.61e-03	0.35	3.01
b0785	moaE	CDS	479	1.04	4.31e-04	9.99e-05	0.27	3.89
b1350	recE	CDS	55	1.04	1.18e-01	6.38e-02	0.56	1.85
b1577	ydfE	pseudo	34	1.04	4.99e-03	1.61e-03	0.33	3.15
b2842	kduD	CDS	108	1.04	1.56e-02	5.90e-03	0.38	2.75
b3883	yihV	CDS	43	1.04	1.07e-03	2.79e-04	0.29	3.63
b0515	allE	CDS	204	1.03	2.18e-04	4.70e-05	0.25	4.07
b0651	rihA	CDS	667	1.03	7.47e-02	3.72e-02	0.5	2.08
b1485	ddpC	CDS	65	1.03	1.00e-01	5.26e-02	0.53	1.94
b2303	folX	CDS	742	1.03	4.02e-18	1.23e-19	0.11	9.07
b2538	hcaE	CDS	213	1.03	7.73e-05	1.46e-05	0.24	4.33
b4323	uxuB	CDS	375	1.03	1.43e-01	8.04e-02	0.59	1.75
b1177	ycgJ	CDS	465	1.02	1.75e-05	2.82e-06	0.22	4.68
b1892	flhD	CDS	208	1.02	6.89e-07	8.59e-08	0.19	5.35
b2483	hyfC	CDS	4	1.02	5.84e-01	4.63e-01	1.39	0.73
b3284	smg	CDS	2221	1.02	2.12e-16	7.56e-18	0.12	8.61
b3510	hdeA	CDS	22164	1.02	4.51e-01	3.33e-01	1.05	0.97
b3521	yhjC	CDS	137	1.02	1.35e-01	7.53e-02	0.58	1.78
b4302	sgcA	CDS	31	1.02	2.65e-02	1.10e-02	0.4	2.54
b0879	macB	CDS	556	1.01	1.78e-04	3.71e-05	0.24	4.12
b1754	ynjB	CDS	188	1.01	4.98e-04	1.18e-04	0.26	3.85
b2068	alkA	CDS	143	1.01	3.66e-03	1.13e-03	0.31	3.26
b2447	yffP	CDS	30	1.01	1.14e-01	6.15e-02	0.54	1.87
b2621	ssrA	ncRNA	511684	1.01	5.86e-03	1.94e-03	0.33	3.1
b3956	ppc	CDS	8326	1.01	2.21e-02	8.87e-03	0.39	2.62
b4100	phnH	CDS	2	1.01	7.13e-01	6.12e-01	1.99	0.51
b4450	arcZ	ncRNA	4	1.01	4.54e-01	3.35e-01	1.05	0.96
b0152	fhuD	CDS	723	1	2.78e-01	1.82e-01	0.75	1.33
b1611	fumC	CDS	355	1	7.94e-04	1.98e-04	0.27	3.72
b2220	atoC	CDS	111	1	1.40e-03	3.77e-04	0.28	3.56
b3077	ebgC	CDS	20	1	5.17e-01	3.96e-01	1.18	0.85
b3283	yrdD	CDS	1353	1	3.82e-04	8.73e-05	0.25	3.92
b3691	dgoT	CDS	55	1	2.50e-02	1.02e-02	0.39	2.57
b4280	yjhC	CDS	297	1	4.09e-06	5.98e-07	0.2	4.99
b0947	ycbX	CDS	843	0.99	7.13e-07	8.90e-08	0.19	5.35
b1155	tfaP	CDS	11	0.99	2.11e-01	1.28e-01	0.65	1.52
b1159	mcrA	CDS	147	0.99	4.38e-03	1.38e-03	0.31	3.2
b1301	puuB	CDS	46	0.99	1.15e-01	6.21e-02	0.53	1.87
b1598	ydgD	CDS	783	0.99	3.03e-01	2.02e-01	0.77	1.28
b1795	yeaQ	CDS	1911	0.99	3.22e-01	2.18e-01	0.81	1.23
b2529	iscU	CDS	2190	0.99	4.94e-03	1.59e-03	0.31	3.16
b3664	adeQ	CDS	22	0.99	4.57e-02	2.08e-02	0.43	2.31
b3772	ilvA	CDS	523	0.99	1.91e-03	5.46e-04	0.29	3.46
b4366	bglJ	CDS	14	0.99	2.21e-01	1.36e-01	0.66	1.49
b4648	ysaC	pseudo	9	0.99	2.62e-01	1.69e-01	0.72	1.38
b0574	cusB	CDS	41	0.98	1.46e-02	5.46e-03	0.35	2.78
b0774	bioA	CDS	1273	0.98	2.02e-01	1.22e-01	0.63	1.55
b1179	ycgL	CDS	588	0.98	5.90e-03	1.96e-03	0.32	3.1
b1287	yciW	CDS	896	0.98	2.07e-01	1.25e-01	0.64	1.53
b1400	paaY	CDS	281	0.98	4.03e-06	5.85e-07	0.2	5
b1501	ydeP	CDS	112	0.98	1.95e-03	5.59e-04	0.28	3.45
b1525	sad	CDS	335	0.98	1.73e-04	3.58e-05	0.24	4.13
b1919	dcyD	CDS	909	0.98	3.00e-02	1.27e-02	0.39	2.49
b2521	sseA	CDS	984	0.98	4.14e-05	7.16e-06	0.22	4.49
b3118	tdcA	CDS	43	0.98	2.49e-01	1.58e-01	0.69	1.41
b3724	phoU	CDS	958	0.98	2.40e-03	7.04e-04	0.29	3.39
b0207	dkgB	CDS	203	0.97	1.47e-02	5.50e-03	0.35	2.78
b0277	yagK	CDS	53	0.97	3.13e-03	9.48e-04	0.29	3.31
b0649	djlC	CDS	94	0.97	3.47e-04	7.88e-05	0.25	3.95
b0858	ybjO	CDS	137	0.97	4.20e-03	1.32e-03	0.3	3.21
b0864	artP	CDS	844	0.97	1.33e-02	4.90e-03	0.34	2.81
b1165	ymgA	CDS	52	0.97	3.08e-02	1.31e-02	0.39	2.48
b1175	minD	CDS	3495	0.97	4.92e-04	1.16e-04	0.25	3.85
b2710	norV	CDS	72	0.97	1.41e-02	5.25e-03	0.35	2.79
b2742	nlpD	CDS	3909	0.97	2.22e-02	8.90e-03	0.37	2.62
b3661	nlpA	CDS	907	0.97	1.97e-01	1.19e-01	0.62	1.56
b3904	rhaB	CDS	8	0.97	3.44e-01	2.36e-01	0.82	1.18
b4086	alsC	CDS	16	0.97	4.05e-01	2.90e-01	0.92	1.06
b0404	acpH	CDS	265	0.96	9.85e-06	1.51e-06	0.2	4.81
b0708	phr	CDS	624	0.96	8.54e-02	4.34e-02	0.48	2.02
b1067	yceH	CDS	574	0.96	8.66e-04	2.19e-04	0.26	3.7
b1152	jayE	pseudo	35	0.96	6.64e-02	3.25e-02	0.45	2.14
b1559	ydfT	CDS	40	0.96	9.36e-02	4.84e-02	0.49	1.97
b1733	chbG	CDS	224	0.96	8.74e-08	9.39e-09	0.17	5.74
b1844	exoX	CDS	391	0.96	2.08e-06	2.87e-07	0.19	5.13
b2062	wza	CDS	5	0.96	5.31e-01	4.09e-01	1.17	0.83
b2638	yfjU	CDS	29	0.96	2.51e-02	1.03e-02	0.37	2.57
b2739	ygbM	CDS	33	0.96	2.07e-02	8.21e-03	0.36	2.64
b3669	uhpA	CDS	731	0.96	1.65e-08	1.58e-09	0.16	6.04
b4057	yjbR	CDS	583	0.96	8.05e-03	2.78e-03	0.32	2.99
b4304	sgcC	CDS	49	0.96	2.04e-02	8.08e-03	0.36	2.65
b4419	ldrA	CDS	18	0.96	7.48e-02	3.73e-02	0.46	2.08
b4584	rpnD	pseudo	113	0.96	1.57e-03	4.35e-04	0.27	3.52
b1006	rutG	CDS	81	0.95	1.18e-02	4.27e-03	0.33	2.86
b1181	ycgN	CDS	397	0.95	8.57e-11	5.71e-12	0.14	6.89
b1342	zntB	CDS	531	0.95	2.34e-04	5.10e-05	0.24	4.05
b1692	ydiB	CDS	18	0.95	1.26e-01	6.96e-02	0.52	1.81
b2244	rpnE	CDS	101	0.95	2.15e-02	8.57e-03	0.36	2.63
b2451	eutA	CDS	20	0.95	1.46e-01	8.26e-02	0.55	1.74
b3093	exuT	CDS	219	0.95	3.21e-02	1.37e-02	0.39	2.46
b3130	yhaV	CDS	362	0.95	1.78e-04	3.71e-05	0.23	4.13
b3234	degQ	CDS	505	0.95	9.23e-15	3.89e-16	0.12	8.14
b3467	yhhM	CDS	39	0.95	1.93e-01	1.15e-01	0.61	1.57
b3720	bglH	CDS	15	0.95	1.47e-01	8.35e-02	0.55	1.73
b3885	yihX	CDS	527	0.95	5.44e-03	1.78e-03	0.31	3.13
b3952	pflC	CDS	33	0.95	7.34e-02	3.64e-02	0.46	2.09
b4120	melB	CDS	89	0.95	4.77e-03	1.52e-03	0.3	3.17
b0266	yagB	CDS	120	0.94	1.56e-04	3.19e-05	0.22	4.16
b0385	dgcC	CDS	41	0.94	3.40e-02	1.46e-02	0.39	2.44
b0487	cueR	CDS	462	0.94	3.84e-02	1.70e-02	0.4	2.39
b0591	entS	CDS	1349	0.94	3.53e-01	2.44e-01	0.81	1.17
b0862	artQ	CDS	915	0.94	1.28e-02	4.69e-03	0.33	2.83
b1687	ydiJ	CDS	2730	0.94	1.79e-01	1.05e-01	0.58	1.62
b1760	ynjH	CDS	34	0.94	8.97e-03	3.15e-03	0.32	2.95
b3053	glnE	CDS	1256	0.94	3.70e-07	4.43e-08	0.17	5.47
b3726	pstA	CDS	617	0.94	3.85e-02	1.70e-02	0.39	2.39
b4121	yjdF	CDS	87	0.94	3.67e-02	1.60e-02	0.39	2.41
b4301	sgcE	CDS	47	0.94	3.64e-02	1.59e-02	0.39	2.41
b4479	dgoR	CDS	172	0.94	5.96e-03	1.98e-03	0.3	3.09
b0018	mokC	CDS	44	0.93	3.95e-02	1.75e-02	0.39	2.38
b0338	cynR	CDS	139	0.93	1.39e-03	3.74e-04	0.26	3.56
b0610	rnk	CDS	808	0.93	5.40e-02	2.56e-02	0.42	2.23
b1200	dhaK	CDS	2032	0.93	1.03e-03	2.67e-04	0.26	3.65
b2384	ypdE	CDS	10	0.93	1.93e-01	1.16e-01	0.59	1.57
b3430	glgC	CDS	2178	0.93	3.07e-02	1.30e-02	0.37	2.48
b4412	hokC	CDS	42	0.93	3.66e-02	1.60e-02	0.39	2.41
b4588	ylcH	CDS	10	0.93	3.60e-01	2.50e-01	0.8	1.15
b0287	yagU	CDS	1365	0.92	2.40e-01	1.50e-01	0.64	1.44
b1917	tcyN	CDS	635	0.92	1.19e-01	6.44e-02	0.5	1.85
b2049	cpsB	CDS	24	0.92	1.16e-01	6.25e-02	0.49	1.86
b2800	fucA	CDS	23	0.92	9.08e-02	4.68e-02	0.46	1.99
b0485	glsA	CDS	383	0.91	4.31e-01	3.15e-01	0.9	1.01
b0516	allC	CDS	69	0.91	4.54e-03	1.45e-03	0.29	3.18
b1321	ycjX	CDS	278	0.91	6.87e-06	1.03e-06	0.19	4.88
b1778	msrB	CDS	1140	0.91	2.18e-04	4.71e-05	0.22	4.07
b2009	sbmC	CDS	279	0.91	3.81e-02	1.68e-02	0.38	2.39
b2173	yeiR	CDS	385	0.91	2.10e-05	3.43e-06	0.2	4.64
b3497	rsmJ	CDS	436	0.91	3.85e-04	8.83e-05	0.23	3.92
b3586	yiaV	CDS	26	0.91	1.13e-01	6.06e-02	0.48	1.88
b4034	malE	CDS	2712	0.91	4.95e-01	3.76e-01	1.03	0.89
b4094	phnN	CDS	12	0.91	1.88e-01	1.12e-01	0.57	1.59
b4193	ulaA	CDS	24	0.91	2.59e-01	1.66e-01	0.66	1.38
b0253	ykfA	CDS	165	0.9	1.91e-02	7.48e-03	0.34	2.67
b0394	mak	CDS	347	0.9	4.54e-05	8.01e-06	0.2	4.46
b1184	umuC	CDS	210	0.9	2.67e-02	1.11e-02	0.36	2.54
b1365	ynaK	CDS	26	0.9	6.86e-02	3.37e-02	0.43	2.12
b2479	gcvR	CDS	927	0.9	5.00e-12	2.84e-13	0.12	7.3
b2541	hcaB	CDS	65	0.9	4.38e-02	1.98e-02	0.38	2.33
b2598	pheL	CDS	79	0.9	9.63e-02	5.01e-02	0.46	1.96
b2899	yqfA	CDS	585	0.9	7.35e-05	1.38e-05	0.21	4.35
b3044	insC-5	CDS	69	0.9	1.96e-03	5.62e-04	0.26	3.45
b3512	gadE	CDS	1377	0.9	5.79e-01	4.57e-01	1.22	0.74
b3578	yiaN	CDS	6	0.9	4.74e-01	3.56e-01	0.98	0.92
b4475	rtcA	CDS	172	0.9	3.08e-05	5.14e-06	0.2	4.56
b0281	intF	CDS	586	0.89	4.07e-03	1.27e-03	0.28	3.22
b0368	tauD	CDS	50	0.89	4.36e-02	1.96e-02	0.38	2.33
b1695	ydiO	CDS	23	0.89	1.58e-01	9.11e-02	0.53	1.69
b1918	tcyL	CDS	484	0.89	1.43e-01	8.05e-02	0.51	1.75
b2853	ygeI	CDS	3	0.89	7.14e-01	6.13e-01	1.75	0.51
b2942	metK	CDS	5642	0.89	2.62e-01	1.69e-01	0.65	1.38
b4056	yjbQ	CDS	424	0.89	2.74e-02	1.14e-02	0.35	2.53
b4213	cpdB	CDS	652	0.89	8.84e-02	4.52e-02	0.45	2
b0139	htrE	CDS	34	0.88	6.58e-02	3.21e-02	0.41	2.14
b0145	dksA	CDS	7395	0.88	1.42e-01	8.02e-02	0.5	1.75
b0360	insC-1	CDS	126	0.88	8.28e-04	2.08e-04	0.24	3.71
b0566	envY	CDS	17	0.88	2.37e-01	1.48e-01	0.61	1.45
b1302	puuE	CDS	41	0.88	7.39e-02	3.68e-02	0.42	2.09
b1361	ydaW	CDS	34	0.88	3.11e-01	2.09e-01	0.7	1.26
b1403	insC-2	CDS	126	0.88	7.43e-04	1.83e-04	0.24	3.74
b1608	rstA	CDS	733	0.88	2.46e-02	1.00e-02	0.34	2.57
b1621	malX	CDS	156	0.88	3.03e-01	2.02e-01	0.69	1.28
b1845	ptrB	CDS	609	0.88	2.92e-02	1.23e-02	0.35	2.5
b1997	insC-3	CDS	126	0.88	7.91e-04	1.97e-04	0.24	3.72
b2494	bepA	CDS	870	0.88	5.34e-04	1.27e-04	0.23	3.83
b2861	insC-4	CDS	126	0.88	8.35e-04	2.10e-04	0.24	3.71
b0250	ykfB	CDS	176	0.87	3.45e-05	5.83e-06	0.19	4.53
b0358	yaiO	CDS	33	0.87	1.82e-01	1.08e-01	0.54	1.61
b0828	iaaA	CDS	1826	0.87	2.53e-01	1.61e-01	0.62	1.4
b1059	solA	CDS	990	0.87	4.54e-03	1.45e-03	0.27	3.19
b1358	ydaT	CDS	18	0.87	2.00e-01	1.20e-01	0.56	1.55
b2072	pphC	CDS	22	0.87	8.05e-02	4.06e-02	0.42	2.05
b2078	baeS	CDS	117	0.87	7.20e-03	2.45e-03	0.29	3.03
b2219	atoS	CDS	68	0.87	9.61e-03	3.40e-03	0.3	2.93
b2548	yphF	CDS	19	0.87	1.97e-01	1.18e-01	0.56	1.56
b3382	yhfY	CDS	54	0.87	2.75e-01	1.80e-01	0.65	1.34
b3431	glgX	CDS	1950	0.87	6.56e-02	3.19e-02	0.4	2.15
b4272	insC-6	CDS	126	0.87	1.04e-03	2.72e-04	0.24	3.64
b4705	mntS	CDS	442	0.87	2.15e-02	8.54e-03	0.33	2.63
b0300	ykgA	pseudo	91	0.86	3.20e-03	9.72e-04	0.26	3.3
b0580	ybdJ	CDS	132	0.86	1.48e-02	5.55e-03	0.31	2.77
b0752	zitB	CDS	219	0.86	7.15e-03	2.43e-03	0.28	3.03
b1068	yceM	CDS	644	0.86	1.36e-05	2.15e-06	0.18	4.74
b2379	alaC	CDS	613	0.86	2.57e-02	1.06e-02	0.34	2.56
b2834	tas	CDS	1395	0.86	1.20e-04	2.38e-05	0.2	4.23
b2915	yqfE	pseudo	12	0.86	2.43e-01	1.53e-01	0.6	1.43
b3021	mqsA	CDS	491	0.86	1.63e-02	6.22e-03	0.32	2.74
b3097	yqjC	CDS	1578	0.86	1.18e-02	4.26e-03	0.3	2.86
b3583	sgbE	CDS	37	0.86	2.74e-02	1.14e-02	0.34	2.53
b4194	ulaB	CDS	13	0.86	2.49e-01	1.57e-01	0.61	1.41
b4441	glmY	ncRNA	108	0.86	2.28e-02	9.16e-03	0.33	2.61
b4664	ibsD	CDS	2	0.86	7.09e-01	6.06e-01	1.66	0.52
b0031	dapB	CDS	1387	0.85	3.32e-08	3.33e-09	0.14	5.91
b0722	sdhD	CDS	774	0.85	2.34e-01	1.45e-01	0.59	1.46
b1575	dicB	CDS	1	0.85	7.49e-01	6.56e-01	1.9	0.45
b1594	mlc	CDS	670	0.85	3.77e-02	1.66e-02	0.36	2.4
b1595	ynfL	CDS	96	0.85	6.48e-03	2.17e-03	0.28	3.07
b2245	yfaU	CDS	31	0.85	7.24e-02	3.59e-02	0.41	2.1
b2390	ypeC	CDS	61	0.85	5.80e-02	2.77e-02	0.39	2.2
b2487	hyfG	CDS	67	0.85	1.54e-01	8.77e-02	0.5	1.71
b2597	raiA	CDS	8004	0.85	2.30e-01	1.42e-01	0.58	1.47
b2671	ygaC	CDS	91	0.85	2.29e-01	1.42e-01	0.58	1.47
b2758	casC	CDS	80	0.85	6.47e-03	2.17e-03	0.28	3.07
b2760	casA	CDS	45	0.85	7.61e-02	3.80e-02	0.41	2.07
b2964	nupG	CDS	647	0.85	3.96e-01	2.83e-01	0.79	1.07
b4297	yjhG	CDS	139	0.85	4.30e-04	9.96e-05	0.22	3.89
b4548	ypjJ	CDS	4	0.85	5.80e-01	4.58e-01	1.14	0.74
b0573	cusF	CDS	15	0.84	2.65e-01	1.71e-01	0.61	1.37
b1372	stfR	CDS	62	0.84	1.50e-01	8.56e-02	0.49	1.72
b1685	ydiH	CDS	544	0.84	4.19e-01	3.04e-01	0.82	1.03
b2161	nupX	CDS	17	0.84	2.61e-01	1.67e-01	0.61	1.38
b2257	arnT	CDS	97	0.84	1.25e-01	6.85e-02	0.46	1.82
b3383	yhfZ	CDS	120	0.84	1.08e-01	5.76e-02	0.44	1.9
b3886	yihY	CDS	409	0.84	2.96e-05	4.93e-06	0.18	4.57
b3922	yiiS	CDS	281	0.84	7.55e-02	3.77e-02	0.4	2.08
b0243	proA	CDS	2530	0.83	4.55e-06	6.71e-07	0.17	4.97
b1436	yncJ	CDS	13	0.83	5.31e-01	4.10e-01	1.01	0.82
b1624	ydgJ	CDS	1004	0.83	1.76e-03	4.95e-04	0.24	3.48
b2539	hcaF	CDS	40	0.83	1.14e-01	6.11e-02	0.44	1.87
b2578	eamB	CDS	54	0.83	2.37e-02	9.62e-03	0.32	2.59
b3520	yhjB	CDS	67	0.83	3.78e-02	1.66e-02	0.35	2.39
b4168	tsaE	CDS	383	0.83	6.88e-08	7.27e-09	0.14	5.78
b1751	ydjY	CDS	40	0.82	4.22e-02	1.89e-02	0.35	2.35
b2704	srlB	CDS	32	0.82	5.35e-01	4.14e-01	1	0.82
b2735	ygbI	CDS	251	0.82	1.57e-03	4.32e-04	0.23	3.52
b3074	ygjH	CDS	29	0.82	5.08e-01	3.88e-01	0.95	0.86
b3291	mscL	CDS	1331	0.82	6.89e-07	8.57e-08	0.15	5.35
b3515	gadW	CDS	997	0.82	2.76e-01	1.80e-01	0.61	1.34
b4286	yjhV	pseudo	3	0.82	6.40e-01	5.25e-01	1.29	0.63
b0982	etp	CDS	37	0.81	3.83e-02	1.69e-02	0.34	2.39
b1322	ycjF	CDS	261	0.81	1.04e-03	2.71e-04	0.22	3.64
b1325	ycjG	CDS	546	0.81	3.73e-02	1.64e-02	0.34	2.4
b1424	opgD	CDS	1240	0.81	3.40e-04	7.70e-05	0.21	3.95
b1740	nadE	CDS	1939	0.81	7.72e-05	1.45e-05	0.19	4.34
b1832	msrC	CDS	2281	0.81	3.86e-05	6.62e-06	0.18	4.51
b3143	yraI	CDS	3	0.81	6.48e-01	5.35e-01	1.3	0.62
b4696	yneO	pseudo	300	0.81	9.75e-02	5.09e-02	0.41	1.95
b0144	gluQ	CDS	404	0.8	6.11e-03	2.03e-03	0.26	3.09
b0247	ykfG	CDS	2	0.8	8.12e-01	7.35e-01	2.37	0.34
b1564	relB	CDS	222	0.8	3.93e-02	1.74e-02	0.34	2.38
b0293	ecpA	CDS	124	0.79	8.84e-02	4.52e-02	0.39	2
b0882	clpA	CDS	9588	0.79	4.54e-03	1.45e-03	0.25	3.18
b1143	ymfI	CDS	468	0.79	1.56e-01	8.93e-02	0.47	1.7
b1234	rssA	CDS	1220	0.79	4.58e-02	2.08e-02	0.34	2.31
b1373	tfaR	CDS	19	0.79	1.29e-01	7.11e-02	0.44	1.8
b2933	cmtA	CDS	21	0.79	1.15e-01	6.20e-02	0.43	1.87
b3063	ttdT	CDS	19	0.79	3.63e-01	2.53e-01	0.69	1.14
b3428	glgP	CDS	4002	0.79	1.14e-01	6.12e-02	0.42	1.87
b3513	mdtE	CDS	603	0.79	5.54e-01	4.32e-01	1	0.79
b3745	viaA	CDS	684	0.79	1.91e-07	2.18e-08	0.14	5.6
b4113	basR	CDS	220	0.79	3.84e-03	1.19e-03	0.24	3.24
b4127	yjdJ	CDS	147	0.79	1.07e-01	5.71e-02	0.41	1.9
b4332	yjiJ	CDS	64	0.79	8.20e-02	4.14e-02	0.39	2.04
b4596	yciZ	CDS	104	0.79	1.78e-01	1.05e-01	0.48	1.62
b0155	clcA	CDS	774	0.78	1.54e-05	2.45e-06	0.17	4.71
b0514	glxK	CDS	81	0.78	5.23e-02	2.45e-02	0.35	2.25
b0995	torR	CDS	174	0.78	1.27e-01	6.98e-02	0.43	1.81
b1182	hlyE	CDS	31	0.78	2.23e-01	1.37e-01	0.53	1.49
b1198	dhaM	CDS	2962	0.78	1.35e-01	7.54e-02	0.44	1.78
b1701	fadK	CDS	29	0.78	1.26e-01	6.89e-02	0.43	1.82
b3498	prlC	CDS	2450	0.78	9.49e-04	2.43e-04	0.21	3.67
b3549	tag	CDS	375	0.78	3.53e-05	5.98e-06	0.17	4.53
b3553	ghrB	CDS	1704	0.78	7.93e-05	1.51e-05	0.18	4.33
b3572	avtA	CDS	2758	0.78	5.01e-05	9.00e-06	0.18	4.44
b0162	cdaR	CDS	139	0.77	3.63e-01	2.53e-01	0.68	1.14
b0546	ybcM	CDS	198	0.77	6.71e-03	2.27e-03	0.25	3.05
b0550	rusA	CDS	2	0.77	7.31e-01	6.33e-01	1.62	0.48
b0830	gsiB	CDS	1476	0.77	3.65e-01	2.55e-01	0.67	1.14
b1105	lpoB	CDS	1310	0.77	2.74e-05	4.56e-06	0.17	4.58
b1248	yciU	CDS	703	0.77	2.95e-03	8.87e-04	0.23	3.32
b1563	relE	CDS	575	0.77	6.55e-03	2.21e-03	0.25	3.06
b3005	exbD	CDS	3940	0.77	3.15e-01	2.12e-01	0.61	1.25
b0187	yaeR	CDS	287	0.76	2.62e-04	5.79e-05	0.19	4.02
b0695	kdpD	CDS	577	0.76	4.26e-03	1.34e-03	0.24	3.21
b1028	ymdE	pseudo	4	0.76	6.51e-01	5.38e-01	1.24	0.62
b1343	dbpA	CDS	781	0.76	5.32e-04	1.27e-04	0.2	3.83
b1788	yoaI	CDS	9	0.76	6.36e-01	5.21e-01	1.19	0.64
b2437	eutR	CDS	114	0.76	1.71e-02	6.60e-03	0.28	2.72
b3421	rtcB	CDS	114	0.76	1.67e-03	4.65e-04	0.22	3.5
b3536	bcsE	CDS	1477	0.76	1.29e-03	3.43e-04	0.21	3.58
b3698	yidB	CDS	182	0.76	1.38e-01	7.76e-02	0.43	1.76
b3727	pstC	CDS	539	0.76	3.27e-01	2.22e-01	0.63	1.22
b4424	rdlC	ncRNA	8	0.76	5.56e-01	4.34e-01	0.98	0.78
b0146	sfsA	CDS	677	0.75	1.35e-03	3.62e-04	0.21	3.57
b0361	insD-1	CDS	198	0.75	3.96e-05	6.81e-06	0.17	4.5
b1271	yciK	CDS	333	0.75	8.99e-04	2.29e-04	0.2	3.68
b1333	uspE	CDS	2246	0.75	6.30e-05	1.16e-05	0.17	4.39
b1402	insD-2	CDS	202	0.75	4.98e-05	8.92e-06	0.17	4.44
b1562	hokD	CDS	465	0.75	2.52e-02	1.03e-02	0.29	2.56
b1730	ydjO	CDS	11	0.75	2.96e-01	1.97e-01	0.58	1.29
b1875	yecM	CDS	361	0.75	5.91e-07	7.30e-08	0.14	5.38
b1982	amn	CDS	1420	0.75	4.02e-02	1.79e-02	0.31	2.37
b2070	yegI	CDS	76	0.75	2.95e-02	1.24e-02	0.3	2.5
b3495	uspA	CDS	5200	0.75	3.79e-09	3.22e-10	0.12	6.29
b3550	yiaC	CDS	173	0.75	2.37e-03	6.91e-04	0.22	3.39
b4543	ypaA	pseudo	270	0.75	9.91e-04	2.56e-04	0.21	3.66
b4551	yheV	CDS	122	0.75	5.32e-02	2.50e-02	0.33	2.24
b4702	mgtL	CDS	193	0.75	2.14e-01	1.31e-01	0.5	1.51
b0219	yafV	CDS	491	0.74	1.48e-03	4.05e-04	0.21	3.54
b0512	allB	CDS	36	0.74	2.67e-01	1.72e-01	0.54	1.36
b1473	yddG	CDS	226	0.74	1.39e-01	7.83e-02	0.42	1.76
b1596	ynfM	CDS	346	0.74	5.94e-02	2.84e-02	0.34	2.19
b2530	iscS	CDS	5295	0.74	2.55e-02	1.05e-02	0.29	2.56
b3045	insD-5	CDS	105	0.74	7.70e-04	1.91e-04	0.2	3.73
b4105	phnD	CDS	7	0.74	4.76e-01	3.57e-01	0.8	0.92
b0280	yagN	CDS	778	0.73	1.14e-02	4.10e-03	0.25	2.87
b0479	fsr	CDS	306	0.73	1.30e-02	4.79e-03	0.26	2.82
b0513	ybbY	CDS	40	0.73	2.08e-01	1.26e-01	0.48	1.53
b0679	nagE	CDS	2493	0.73	1.46e-01	8.24e-02	0.42	1.74
b0861	artM	CDS	1153	0.73	1.49e-02	5.60e-03	0.26	2.77
b1824	yobF	CDS	3551	0.73	4.90e-02	2.27e-02	0.32	2.28
b2305	rpnB	CDS	67	0.73	6.65e-02	3.25e-02	0.34	2.14
b2528	iscA	CDS	2611	0.73	5.05e-03	1.63e-03	0.23	3.15
b2860	insD-4	CDS	198	0.73	5.96e-05	1.09e-05	0.17	4.4
b3079	ygjJ	CDS	9	0.73	6.52e-01	5.41e-01	1.2	0.61
b3508	yhiD	CDS	1215	0.73	6.00e-01	4.82e-01	1.03	0.7
b4190	yjfP	CDS	158	0.73	3.17e-04	7.12e-05	0.18	3.97
b4421	ldrB	CDS	12	0.73	3.15e-01	2.12e-01	0.59	1.25
b1312	ycjP	CDS	17	0.72	4.02e-01	2.88e-01	0.68	1.06
b1568	ydfX	CDS	8	0.72	3.76e-01	2.64e-01	0.64	1.12
b2360	yfdQ	CDS	37	0.72	1.86e-01	1.10e-01	0.45	1.6
b2711	norW	CDS	45	0.72	1.23e-01	6.70e-02	0.4	1.83
b3125	garR	CDS	101	0.72	3.32e-03	1.01e-03	0.22	3.29
b3207	yrbL	CDS	4425	0.72	7.07e-04	1.73e-04	0.19	3.76
b3358	yhfK	CDS	1366	0.72	1.77e-06	2.42e-07	0.14	5.16
b4265	idnT	CDS	86	0.72	1.09e-01	5.83e-02	0.38	1.89
b4273	insD-6	CDS	205	0.72	1.91e-04	4.03e-05	0.17	4.11
b0351	mhpF	CDS	23	0.71	2.27e-01	1.40e-01	0.48	1.47
b0718	ybgQ	CDS	11	0.71	4.26e-01	3.10e-01	0.69	1.02
